,individu_id,date,activite,duree,unite,poids_kg,calories
3899,1065,2025-03-01,course,40.2,min,69.0,478.8
3900,1066,2025-01-01,velo,26.44,min,74.1,223.7
3901,1066,2025-01-02,course,67.0,min,74.1,930.3
3902,1066,2025-01-03,course,45.11,min,74.1,681.9
3903,1066,2025-01-04,natation,87.0,min,74.1,1055.3
3904,1066,2025-01-05,course,28.17,min,74.1,378.9
3905,1066,2025-01-06,natation,80.4,min,74.1,656.3
3906,1066,2025-01-07,course,45.27,min,74.1,576.0
3907,1066,2025-01-08,velo,57.4,min,74.1,607.2
3908,1066,2025-01-09,course,63.66,min,70.65102602073198,768.4
3909,1066,2025-01-10,course,53.92,min,74.1,545.0
3910,1066,2025-01-11,course,55.73,min,74.1,623.0
3911,1066,2025-01-12,natation,51.5,min,74.1,503.7
3912,1066,2025-01-13,course,54.65,min,74.1,784.8
3913,1066,2025-01-14,natation,16.24,min,74.1,176.0
3914,1066,2025-01-15,velo,32.29,min,74.1,330.4
3915,1066,2025-01-16,velo,76.2,min,74.1,730.8
3916,1066,2025-01-17,velo,69.69,min,74.1,769.5
3917,1066,2025-01-18,natation,52.98,min,74.1,493.3
3918,1066,2025-01-19,velo,64.48,min,74.1,611.7
3919,1066,2025-01-20,course,46.01,min,74.1,706.9
3920,1066,2025-01-21,velo,53.92,min,74.1,571.3
3921,1066,2025-01-22,course,42.61,min,74.1,566.9
3922,1066,2025-01-23,natation,48.51,min,74.1,476.1
3923,1066,2025-01-24,course,31.84,min,74.1,407.2
3924,1066,2025-01-25,course,37.8,min,74.1,468.4
3925,1066,2025-01-26,course,36.37,min,74.1,425.7
3926,1066,2025-01-27,natation,18.6,min,74.1,177.7
3927,1066,2025-01-28,velo,45.74,min,74.1,485.1
3928,1066,2025-01-29,velo,22.8,min,74.1,200.1
3929,1066,2025-01-30,course,37.8,min,74.1,552.6
3930,1066,2025-01-31,course,58.2,min,74.1,758.2
3931,1066,2025-02-01,velo,33.35,min,74.1,346.8
3932,1066,2025-02-02,natation,41.37,min,74.1,463.0
3933,1066,2025-02-03,velo,77.4,min,74.1,682.8
3934,1066,2025-02-04,course,60.78,min,74.1,771.4
3935,1066,2025-02-05,natation,40.51,min,74.1,451.4
3936,1066,2025-02-06,velo,37.62,min,74.1,414.7
3937,1066,2025-02-07,course,45.09,min,74.1,562.4
3938,1066,2025-02-08,velo,60.6,min,74.1,738.0
3939,1066,2025-02-09,velo,53.4,min,74.1,440.1
3940,1066,2025-02-10,velo,42.25,min,74.1,433.6
3941,1066,2025-02-11,natation,47.1,min,74.1,469.6
3942,1066,2025-02-12,velo,48.6,min,74.1,434.4
3943,1066,2025-02-13,course,66.0,min,74.1,834.8
3944,1066,2025-02-14,velo,24.59,min,74.1,215.5
3945,1066,2025-02-15,course,39.6,min,74.1,439.8
3946,1066,2025-02-16,natation,43.38,min,74.1,432.1
3947,1066,2025-02-17,course,20.09,min,74.1,244.6
3948,1066,2025-02-18,velo,37.02,min,74.1,384.0
3949,1066,2025-02-19,course,38.4,min,74.1,516.8
3950,1066,2025-02-20,course,67.8,min,74.1,873.7
3951,1066,2025-02-21,velo,53.32,min,74.1,692.1
3952,1066,2025-02-22,velo,49.14,min,74.1,384.0
3953,1066,2025-02-23,course,49.03,min,74.1,627.6
3954,1066,2025-02-24,course,55.98,min,74.1,663.3
3955,1066,2025-02-25,velo,26.37,min,74.1,234.9
3956,1066,2025-02-26,velo,80.4,min,74.1,742.7
3957,1066,2025-02-27,course,29.48,min,74.1,452.1
3958,1066,2025-02-28,velo,82.06,min,74.1,781.4
3959,1066,2025-03-01,velo,31.200000000000003,min,74.1,315.3
3960,1067,2025-01-01,velo,56.71,min,66.0,450.4
3961,1067,2025-01-02,velo,44.42,min,66.0,397.1
3962,1067,2025-01-03,natation,60.37,min,66.0,538.5
3963,1067,2025-01-04,velo,78.94,min,66.0,627.1
3964,1067,2025-01-05,velo,76.8,min,66.0,683.2
3965,1067,2025-01-06,velo,55.25,min,66.0,445.5
3966,1067,2025-01-07,natation,51.0,min,66.0,452.1
3967,1067,2025-01-08,natation,42.82,min,66.0,326.3
3968,1067,2025-01-09,course,36.18,min,66.0,407.1
3969,1067,2025-01-10,course,61.2,min,66.0,794.7
3970,1067,2025-01-11,natation,59.4,min,66.0,543.6
3971,1067,2025-01-12,natation,47.84,min,66.0,465.1
3972,1067,2025-01-13,course,52.79,min,66.0,587.0
3973,1067,2025-01-14,velo,28.21,min,66.0,275.3
3974,1067,2025-01-15,course,52.75,min,66.0,625.2
3975,1067,2025-01-16,course,66.0,min,66.0,807.1
3976,1067,2025-01-17,course,25.35,min,66.0,320.8
3977,1067,2025-01-18,course,48.98,min,66.0,169.1
3978,1067,2025-01-19,velo,53.74,min,66.0,493.5
3979,1067,2025-01-20,course,35.76,min,66.0,397.0
3980,1067,2025-01-21,course,40.31,min,66.0,452.3
3981,1067,2025-01-22,natation,40.39,min,70.65102602073198,374.7
3982,1067,2025-01-23,velo,54.87,min,66.0,538.1
3983,1067,2025-01-24,course,20.84,min,66.0,204.9
3984,1067,2025-01-25,velo,45.03,min,66.0,401.0
3985,1067,2025-01-26,course,65.4,min,66.0,752.1
3986,1067,2025-01-27,natation,48.6,min,66.0,485.9
3987,1067,2025-01-28,velo,16.29,min,66.0,111.0
3988,1067,2025-01-29,natation,40.08,min,66.0,425.3
3989,1067,2025-01-30,velo,37.29,min,66.0,337.7
3990,1067,2025-01-31,velo,40.58,min,66.0,326.0
3991,1067,2025-02-01,velo,39.74,min,66.0,335.7
3992,1067,2025-02-02,velo,21.58,min,66.0,180.2
3993,1067,2025-02-03,velo,37.59,min,66.0,325.7
3994,1067,2025-02-04,velo,108.0,min,66.0,965.4
3995,1067,2025-02-05,course,24.64,min,66.0,305.7
3996,1067,2025-02-06,course,88.36,min,66.0,1083.5
3997,1067,2025-02-07,course,66.60000000000001,min,66.0,827.6
3998,1067,2025-02-08,course,58.8,min,66.0,651.5
3999,1067,2025-02-09,natation,52.02,min,66.0,497.3
4000,1067,2025-02-10,course,47.83,min,66.0,492.7
4001,1067,2025-02-11,natation,17.08,min,66.0,148.5
4002,1067,2025-02-12,velo,58.43,min,66.0,473.8
4003,1067,2025-02-13,course,70.38,min,66.0,780.1
4004,1067,2025-02-14,course,30.61,min,66.0,343.4
4005,1067,2025-02-15,course,10.0,min,66.0,100.0
4006,1067,2025-02-16,velo,85.19999999999999,min,66.0,768.8
4007,1067,2025-02-17,velo,56.0,min,66.0,505.6
4008,1067,2025-02-18,course,63.6,min,66.0,783.7
4009,1067,2025-02-19,course,65.24,min,66.0,667.2
4010,1067,2025-02-20,course,41.38,min,66.0,578.9
4011,1067,2025-02-21,natation,29.98,min,66.0,247.6
4012,1067,2025-02-22,course,24.53,min,66.0,287.5
4013,1067,2025-02-23,velo,69.31,min,66.0,569.0
4014,1067,2025-02-24,velo,42.6,min,66.0,350.5
4015,1067,2025-02-25,course,59.52,min,66.0,572.4
4016,1067,2025-02-26,velo,36.33,min,66.0,366.2
4017,1067,2025-02-27,velo,75.6,min,66.0,569.4
4018,1067,2025-02-28,velo,44.35,min,66.0,361.1
4019,1067,2025-03-01,course,63.13,min,66.0,704.3
4020,1068,2025-01-01,velo,36.97,min,70.9,409.0
4021,1068,2025-01-02,natation,41.4,min,70.9,322.3
4022,1068,2025-01-03,course,49.8,min,70.9,527.5
4023,1068,2025-01-04,course,79.80000000000001,min,70.9,954.4
4024,1068,2025-01-05,natation,60.6,min,70.9,652.8
4025,1068,2025-01-06,natation,52.2,min,70.9,496.4
4026,1068,2025-01-07,course,51.53,min,70.65102602073198,629.8
4027,1068,2025-01-08,natation,38.36,min,70.9,394.9
4028,1068,2025-01-09,course,26.73,min,70.9,309.2
4029,1068,2025-01-10,course,57.22,min,70.9,666.1
4030,1068,2025-01-11,course,18.25,min,70.9,279.5
4031,1068,2025-01-12,velo,52.2,min,70.9,524.4
4032,1068,2025-01-13,course,40.88,min,70.9,496.2
4033,1068,2025-01-14,course,39.49,min,70.9,491.8
4034,1068,2025-01-15,natation,58.8,min,70.9,591.4
4035,1068,2025-01-16,velo,76.69,min,70.9,731.2
4036,1068,2025-01-17,velo,67.22,min,70.65102602073198,568.6
4037,1068,2025-01-18,course,38.99,min,70.9,407.3
4038,1068,2025-01-19,velo,45.03,min,70.9,491.2
4039,1068,2025-01-20,course,103.2,min,70.9,1224.8
4040,1068,2025-01-21,natation,72.66,min,70.9,718.0
4041,1068,2025-01-22,velo,38.4,min,70.9,403.3
4042,1068,2025-01-23,velo,77.4,min,70.9,705.6
4043,1068,2025-01-24,velo,51.21,min,70.9,515.6
4044,1068,2025-01-25,velo,57.599999999999994,min,70.9,472.7
4045,1068,2025-01-26,velo,73.8,min,70.9,684.1
4046,1068,2025-01-27,natation,57.7,min,70.9,483.5
4047,1068,2025-01-28,course,67.5,min,70.9,722.5
4048,1068,2025-01-29,course,60.6,min,70.9,690.8
4049,1068,2025-01-30,velo,35.65,min,70.9,348.5
4050,1068,2025-01-31,natation,61.59,min,70.9,641.4
4051,1068,2025-02-01,velo,57.26,min,70.9,582.6
4052,1068,2025-02-02,course,68.65,min,70.9,1043.1
4053,1068,2025-02-03,natation,25.8,min,70.9,217.1
4054,1068,2025-02-04,natation,48.86,min,70.9,464.5
4055,1068,2025-02-05,velo,25.91,min,70.9,268.3
4056,1068,2025-02-06,velo,42.62,min,70.9,460.5
4057,1068,2025-02-07,course,45.58,min,70.65102602073198,480.5
4058,1068,2025-02-08,velo,35.77,min,70.9,338.4
4059,1068,2025-02-09,course,52.84,min,70.9,690.2
4060,1068,2025-02-10,course,50.98,min,70.9,676.6
4061,1068,2025-02-11,velo,43.41,min,70.9,360.0
4062,1068,2025-02-12,velo,48.0,min,70.9,530.4
4063,1068,2025-02-13,course,45.6,min,70.9,527.4
4064,1068,2025-02-14,natation,54.6,min,70.9,454.5
4065,1068,2025-02-15,velo,64.80000000000001,min,70.9,607.7
4066,1068,2025-02-16,natation,47.400000000000006,min,70.9,441.6
4067,1068,2025-02-17,course,17.47,min,70.9,196.2
4068,1068,2025-02-18,natation,34.4,min,70.9,315.5
4069,1068,2025-02-19,course,44.34,min,70.9,511.9
4070,1068,2025-02-20,velo,43.51,min,70.9,378.4
4071,1068,2025-02-21,course,47.88,min,70.9,613.5
4072,1068,2025-02-22,course,42.0,min,70.9,503.9
4073,1068,2025-02-23,velo,23.41,min,70.9,226.5
4074,1068,2025-02-24,course,61.82,min,70.9,571.3
4075,1068,2025-02-25,velo,47.51,min,70.9,463.3
4076,1068,2025-02-26,natation,36.78,min,70.9,294.8
4077,1068,2025-02-27,velo,37.69,min,70.9,367.8
4078,1068,2025-02-28,natation,68.25,min,70.9,632.5
4079,1068,2025-03-01,course,43.18,min,70.9,542.3
4080,1069,2025-01-01,natation,54.6,min,63.2,441.4
4081,1069,2025-01-02,course,55.21,min,63.2,682.9
4082,1069,2025-01-03,course,68.39999999999999,min,63.2,625.9
4083,1069,2025-01-04,course,61.800000000000004,min,63.2,636.4
4084,1069,2025-01-05,velo,78.0,min,63.2,586.0
4085,1069,2025-01-06,natation,45.6,min,63.2,417.0
4086,1069,2025-01-07,course,61.56,min,63.2,682.2
4087,1069,2025-01-08,natation,53.4,min,63.2,533.9
4088,1069,2025-01-09,course,58.83,min,63.2,556.3
4089,1069,2025-01-10,course,38.4,min,63.2,466.3
4090,1069,2025-01-11,course,109.80000000000001,min,63.2,1328.7
4091,1069,2025-01-12,course,49.92,min,63.2,390.9
4092,1069,2025-01-13,course,22.04,min,63.2,235.1
4093,1069,2025-01-14,natation,76.2,min,63.2,684.8
4094,1069,2025-01-15,velo,43.99,min,63.2,316.0
4095,1069,2025-01-16,natation,44.53,min,63.2,403.8
4096,1069,2025-01-17,course,20.86,min,63.2,262.9
4097,1069,2025-01-18,velo,60.83,min,63.2,477.7
4098,1069,2025-01-19,course,35.4,min,63.2,391.9
4099,1069,2025-01-20,course,57.0,min,63.2,569.4
4100,1069,2025-01-21,natation,20.400000000000002,min,63.2,167.4
4101,1069,2025-01-22,course,52.8,min,63.2,504.7
4102,1069,2025-01-23,velo,45.09,min,63.2,415.1
4103,1069,2025-01-24,velo,46.95,min,63.2,371.0
4104,1069,2025-01-25,natation,44.93,min,63.2,440.3
4105,1069,2025-01-26,course,54.1,min,63.2,597.8
4106,1069,2025-01-27,course,52.8,min,63.2,534.1
4107,1069,2025-01-28,course,29.31,min,63.2,323.8
4108,1069,2025-01-29,course,54.6,min,63.2,604.1
4109,1069,2025-01-30,velo,46.53,min,63.2,359.0
4110,1069,2025-01-31,course,44.9,min,63.2,434.3
4111,1069,2025-02-01,course,37.55,min,63.2,479.2
4112,1069,2025-02-02,velo,26.22,min,63.2,273.4
4113,1069,2025-02-03,natation,50.4,min,63.2,488.3
4114,1069,2025-02-04,course,49.15,min,63.2,608.1
4115,1069,2025-02-05,velo,55.6,min,63.2,389.5
4116,1069,2025-02-06,course,75.6,min,63.2,785.1
4117,1069,2025-02-07,course,44.01,min,63.2,464.5
4118,1069,2025-02-08,course,51.0,min,63.2,564.6
4119,1069,2025-02-09,course,52.87,min,63.2,655.5
4120,1069,2025-02-10,course,29.78,min,63.2,346.7
4121,1069,2025-02-11,course,23.89,min,63.2,221.3
4122,1069,2025-02-12,course,103.8,min,63.2,1089.1
4123,1069,2025-02-13,course,36.22,min,63.2,380.7
4124,1069,2025-02-14,course,40.21,min,63.2,432.0
4125,1069,2025-02-15,velo,35.01,min,63.2,321.6
4126,1069,2025-02-16,velo,10.0,min,63.2,79.8
4127,1069,2025-02-17,velo,45.06,min,63.2,382.6
4128,1069,2025-02-18,natation,37.93,min,63.2,284.0
4129,1069,2025-02-19,natation,42.69,min,63.2,334.6
4130,1069,2025-02-20,natation,27.04,min,63.2,223.4
4131,1069,2025-02-21,course,63.0,min,63.2,617.1
4132,1069,2025-02-22,natation,47.43,min,63.2,422.7
4133,1069,2025-02-23,course,29.86,min,63.2,352.1
4134,1069,2025-02-24,course,56.32,min,63.2,592.5
4135,1069,2025-02-25,natation,36.71,min,63.2,296.5
4136,1069,2025-02-26,velo,38.84,min,63.2,330.4
4137,1069,2025-02-27,course,30.38,min,63.2,338.6
4138,1069,2025-02-28,velo,84.0,min,63.2,704.7
4139,1069,2025-03-01,course,21.08,min,63.2,243.5
4140,1070,2025-01-01,velo,28.37,min,66.7,204.6
4141,1070,2025-01-02,natation,52.05,min,66.7,530.3
4142,1070,2025-01-03,course,51.71,min,66.7,667.3
4143,1070,2025-01-04,natation,85.8,min,66.7,844.9
4144,1070,2025-01-05,velo,28.799999999999997,min,66.7,259.3
4145,1070,2025-01-06,velo,53.1,min,66.7,471.3
4146,1070,2025-01-07,velo,73.2,min,66.7,606.7
4147,1070,2025-01-08,natation,61.2,min,66.7,531.6
4148,1070,2025-01-09,natation,39.09,min,66.7,304.4
4149,1070,2025-01-10,velo,75.0,min,66.7,696.5
4150,1070,2025-01-11,velo,35.66,min,66.7,312.5
4151,1070,2025-01-12,natation,26.38,min,66.7,278.4
4152,1070,2025-01-13,course,58.94,min,66.7,704.2
4153,1070,2025-01-14,velo,62.44,min,66.7,619.2
4154,1070,2025-01-15,natation,67.57,min,66.7,727.1
4155,1070,2025-01-16,course,14.48,min,70.65102602073198,147.2
4156,1070,2025-01-17,velo,34.94,min,66.7,306.3
4157,1070,2025-01-18,velo,47.62,min,66.7,440.9
4158,1070,2025-01-19,natation,59.32,min,66.7,471.6
4159,1070,2025-01-20,velo,70.19999999999999,min,66.7,520.7
4160,1070,2025-01-21,course,59.4,min,66.7,780.5
4161,1070,2025-01-22,natation,75.0,min,66.7,629.9
4162,1070,2025-01-23,course,33.54,min,66.7,385.3
4163,1070,2025-01-24,velo,61.2,min,66.7,581.7
4164,1070,2025-01-25,velo,30.08,min,66.7,265.0
4165,1070,2025-01-26,course,28.01,min,66.7,361.3
4166,1070,2025-01-27,velo,24.73,min,66.7,193.8
4167,1070,2025-01-28,velo,30.96,min,66.7,277.5
4168,1070,2025-01-29,course,49.81,min,66.7,677.7
4169,1070,2025-01-30,velo,47.07,min,66.7,421.2
4170,1070,2025-01-31,velo,53.38,min,66.7,392.8
4171,1070,2025-02-01,velo,73.8,min,70.65102602073198,684.4
4172,1070,2025-02-02,course,51.0,min,66.7,562.4
4173,1070,2025-02-03,velo,44.2,min,66.7,350.9
4174,1070,2025-02-04,velo,50.57,min,66.7,533.0
4175,1070,2025-02-05,velo,54.3,min,66.7,473.2
4176,1070,2025-02-06,velo,61.23,min,66.7,520.1
4177,1070,2025-02-07,course,26.18,min,66.7,311.2
4178,1070,2025-02-08,natation,54.12,min,66.7,513.8
4179,1070,2025-02-09,velo,41.47,min,66.7,339.0
4180,1070,2025-02-10,natation,34.65,min,66.7,342.5
4181,1070,2025-02-11,velo,96.0,min,66.7,985.0
4182,1070,2025-02-12,course,67.45,min,66.7,827.5
4183,1070,2025-02-13,course,69.6,min,66.7,847.0
4184,1070,2025-02-14,natation,43.03,min,66.7,349.3
4185,1070,2025-02-15,course,40.85,min,66.7,526.4
4186,1070,2025-02-16,course,36.93,min,66.7,464.5
4187,1070,2025-02-17,velo,58.31,min,66.7,426.9
4188,1070,2025-02-18,course,81.60000000000001,min,66.7,1061.8
4189,1070,2025-02-19,course,42.13,min,66.7,500.5
4190,1070,2025-02-20,course,55.800000000000004,min,66.7,700.0
4191,1070,2025-02-21,course,67.3,min,66.7,718.3
4192,1070,2025-02-22,course,51.01,min,66.7,598.1
4193,1070,2025-02-23,course,31.08,min,66.7,340.2
4194,1070,2025-02-24,velo,52.49,min,66.7,451.5
4195,1070,2025-02-25,course,33.4,min,70.65102602073198,316.0
4196,1070,2025-02-26,velo,38.06,min,66.7,294.9
4197,1070,2025-02-27,natation,43.27,min,66.7,400.4
4198,1070,2025-02-28,velo,40.76,min,70.65102602073198,422.2
4199,1070,2025-03-01,course,51.98,min,66.7,497.4
4200,1071,2025-01-01,velo,65.24,min,51.7,446.2
4201,1071,2025-01-02,velo,29.02,min,51.7,204.0
4202,1071,2025-01-03,course,39.6,min,51.7,334.5
4203,1071,2025-01-04,course,42.2,min,51.7,338.5
4204,1071,2025-01-05,course,28.99,min,51.7,275.2
4205,1071,2025-01-06,velo,30.49,min,51.7,206.4
4206,1071,2025-01-07,course,68.74,min,70.65102602073198,601.3
4207,1071,2025-01-08,course,49.199999999999996,min,70.65102602073198,416.3
4208,1071,2025-01-09,course,57.96,min,51.7,473.6
4209,1071,2025-01-10,velo,40.95,min,51.7,272.0
4210,1071,2025-01-11,velo,53.31,min,51.7,448.2
4211,1071,2025-01-12,course,36.92,min,51.7,300.2
4212,1071,2025-01-13,course,58.199999999999996,min,51.7,619.4
4213,1071,2025-01-14,velo,39.6,min,51.7,295.5
4214,1071,2025-01-15,course,44.35,min,51.7,430.7
4215,1071,2025-01-16,velo,25.8,min,51.7,160.5
4216,1071,2025-01-17,course,42.0,min,51.7,342.0
4217,1071,2025-01-18,velo,93.60000000000001,min,51.7,526.1
4218,1071,2025-01-19,velo,62.36,min,51.7,469.9
4219,1071,2025-01-20,natation,68.58,min,51.7,361.0
4220,1071,2025-01-21,velo,18.0,min,51.7,120.2
4221,1071,2025-01-22,velo,73.92,min,51.7,468.5
4222,1071,2025-01-23,course,18.0,min,51.7,169.1
4223,1071,2025-01-24,velo,36.68,min,51.7,252.5
4224,1071,2025-01-25,velo,38.68,min,51.7,74.7
4225,1071,2025-01-26,course,66.0,min,51.7,601.8
4226,1071,2025-01-27,course,32.67,min,51.7,316.4
4227,1071,2025-01-28,velo,53.79,min,51.7,360.7
4228,1071,2025-01-29,velo,45.03,min,51.7,352.3
4229,1071,2025-01-30,velo,42.599999999999994,min,51.7,381.9
4230,1071,2025-01-31,natation,61.01,min,51.7,403.9
4231,1071,2025-02-01,velo,74.4,min,51.7,1015.3
4232,1071,2025-02-02,course,42.13,min,51.7,317.5
4233,1071,2025-02-03,course,25.5,min,51.7,242.3
4234,1071,2025-02-04,course,77.73,min,51.7,826.9
4235,1071,2025-02-05,velo,31.21,min,51.7,239.5
4236,1071,2025-02-06,velo,38.93,min,51.7,224.2
4237,1071,2025-02-07,velo,43.56,min,51.7,304.5
4238,1071,2025-02-08,course,75.0,min,51.7,641.9
4239,1071,2025-02-09,course,23.22,min,51.7,200.4
4240,1071,2025-02-10,velo,27.91,min,51.7,191.1
4241,1071,2025-02-11,velo,49.09,min,51.7,371.8
4242,1071,2025-02-12,velo,72.79,min,51.7,508.7
4243,1071,2025-02-13,natation,72.06,min,51.7,503.1
4244,1071,2025-02-14,natation,31.17,min,51.7,239.7
4245,1071,2025-02-15,velo,64.01,min,51.7,411.3
4246,1071,2025-02-16,velo,80.4,min,51.7,493.9
4247,1071,2025-02-17,velo,53.03,min,51.7,315.4
4248,1071,2025-02-18,natation,63.6,min,51.7,508.3
4249,1071,2025-02-19,natation,41.96,min,51.7,311.0
4250,1071,2025-02-20,natation,44.79,min,51.7,322.7
4251,1071,2025-02-21,velo,36.2,min,51.7,232.4
4252,1071,2025-02-22,velo,65.67,min,51.7,398.9
4253,1071,2025-02-23,course,60.82,min,51.7,630.7
4254,1071,2025-02-24,course,54.6,min,51.7,456.6
4255,1071,2025-02-25,velo,45.85,min,51.7,286.5
4256,1071,2025-02-26,course,63.6,min,51.7,538.9
4257,1071,2025-02-27,velo,63.0,min,51.7,428.7
4258,1071,2025-02-28,natation,48.83,min,51.7,289.9
4259,1071,2025-03-01,velo,58.199999999999996,min,70.65102602073198,396.0
4260,1072,2025-01-01,course,26.6,min,69.2,320.8
4261,1072,2025-01-02,course,31.48,min,69.2,364.2
4262,1072,2025-01-03,course,16.51,min,69.2,240.3
4263,1072,2025-01-04,velo,26.32,min,69.2,179.8
4264,1072,2025-01-05,course,34.6,min,69.2,427.7
4265,1072,2025-01-06,velo,53.36,min,69.2,464.8
4266,1072,2025-01-07,natation,79.2,min,69.2,857.1
4267,1072,2025-01-08,velo,46.21,min,69.2,385.5
4268,1072,2025-01-09,natation,50.95,min,69.2,484.9
4269,1072,2025-01-10,course,51.06,min,69.2,653.6
4270,1072,2025-01-11,velo,89.4,min,69.2,797.2
4271,1072,2025-01-12,course,43.199999999999996,min,69.2,488.3
4272,1072,2025-01-13,natation,75.82,min,69.2,724.7
4273,1072,2025-01-14,velo,53.24,min,69.2,435.8
4274,1072,2025-01-15,course,29.4,min,69.2,274.7
4275,1072,2025-01-16,velo,43.199999999999996,min,69.2,431.3
4276,1072,2025-01-17,course,45.21,min,69.2,609.9
4277,1072,2025-01-18,natation,66.02,min,69.2,599.8
4278,1072,2025-01-19,velo,57.89,min,69.2,498.8
4279,1072,2025-01-20,course,25.03,min,69.2,307.5
4280,1072,2025-01-21,velo,58.199999999999996,min,69.2,574.7
4281,1072,2025-01-22,velo,60.71,min,69.2,538.4
4282,1072,2025-01-23,natation,49.199999999999996,min,70.65102602073198,428.8
4283,1072,2025-01-24,velo,42.9,min,69.2,382.9
4284,1072,2025-01-25,course,59.17,min,69.2,703.7
4285,1072,2025-01-26,natation,65.32,min,69.2,575.5
4286,1072,2025-01-27,course,72.0,min,69.2,855.4
4287,1072,2025-01-28,course,36.37,min,69.2,403.8
4288,1072,2025-01-29,natation,28.64,min,69.2,297.9
4289,1072,2025-01-30,course,31.69,min,69.2,377.4
4290,1072,2025-01-31,natation,29.4,min,69.2,261.7
4291,1072,2025-02-01,natation,60.6,min,69.2,643.1
4292,1072,2025-02-02,velo,45.41,min,69.2,404.2
4293,1072,2025-02-03,velo,48.72,min,69.2,392.8
4294,1072,2025-02-04,course,45.6,min,69.2,406.9
4295,1072,2025-02-05,velo,47.66,min,69.2,475.7
4296,1072,2025-02-06,natation,73.2,min,69.2,651.6
4297,1072,2025-02-07,course,36.38,min,69.2,426.9
4298,1072,2025-02-08,natation,44.96,min,69.2,377.6
4299,1072,2025-02-09,course,95.4,min,69.2,1094.0
4300,1072,2025-02-10,velo,66.60000000000001,min,69.2,558.2
4301,1072,2025-02-11,velo,33.75,min,69.2,311.4
4302,1072,2025-02-12,natation,46.57,min,69.2,483.2
4303,1072,2025-02-13,course,33.6,min,69.2,329.7
4304,1072,2025-02-14,course,56.16,min,69.2,695.3
4305,1072,2025-02-15,course,35.69,min,69.2,429.8
4306,1072,2025-02-16,course,45.47,min,69.2,529.8
4307,1072,2025-02-17,velo,18.98,min,69.2,189.5
4308,1072,2025-02-18,natation,87.0,min,69.2,897.5
4309,1072,2025-02-19,natation,69.74,min,69.2,742.1
4310,1072,2025-02-20,velo,64.2,min,69.2,592.4
4311,1072,2025-02-21,natation,24.8,min,69.2,223.2
4312,1072,2025-02-22,velo,29.4,min,69.2,268.9
4313,1072,2025-02-23,velo,64.2,min,69.2,567.8
4314,1072,2025-02-24,natation,50.05,min,69.2,469.4
4315,1072,2025-02-25,course,35.83,min,69.2,386.2
4316,1072,2025-02-26,course,29.49,min,69.2,284.8
4317,1072,2025-02-27,course,56.3,min,69.2,744.4
4318,1072,2025-02-28,velo,45.55,min,69.2,418.2
4319,1072,2025-03-01,course,31.200000000000003,min,69.2,395.1
4320,1073,2025-01-01,course,45.45,min,52.9,448.3
4321,1073,2025-01-02,natation,33.0,min,52.9,275.5
4322,1073,2025-01-03,course,45.37,min,52.9,483.1
4323,1073,2025-01-04,course,49.199999999999996,min,52.9,419.2
4324,1073,2025-01-05,course,60.0,min,52.9,527.1
4325,1073,2025-01-06,natation,28.2,min,52.9,242.5
4326,1073,2025-01-07,course,46.2,min,52.9,389.3
4327,1073,2025-01-08,velo,58.8,min,52.9,392.5
4328,1073,2025-01-09,velo,52.03,min,52.9,407.7
4329,1073,2025-01-10,velo,33.16,min,52.9,223.4
4330,1073,2025-01-11,velo,62.06,min,52.9,430.3
4331,1073,2025-01-12,natation,71.12,min,52.9,459.4
4332,1073,2025-01-13,course,67.2,min,52.9,513.7
4333,1073,2025-01-14,velo,61.09,min,52.9,460.5
4334,1073,2025-01-15,velo,33.54,min,52.9,258.9
4335,1073,2025-01-16,velo,67.33,min,52.9,471.4
4336,1073,2025-01-17,velo,42.37,min,52.9,342.1
4337,1073,2025-01-18,velo,69.72,min,52.9,426.8
4338,1073,2025-01-19,velo,25.71,min,52.9,178.2
4339,1073,2025-01-20,velo,59.97,min,52.9,452.2
4340,1073,2025-01-21,course,51.02,min,52.9,454.7
4341,1073,2025-01-22,velo,48.25,min,52.9,328.2
4342,1073,2025-01-23,course,57.15,min,52.9,611.3
4343,1073,2025-01-24,course,59.4,min,52.9,515.5
4344,1073,2025-01-25,velo,85.19999999999999,min,52.9,707.8
4345,1073,2025-01-26,natation,27.29,min,52.9,170.1
4346,1073,2025-01-27,course,62.24,min,52.9,687.7
4347,1073,2025-01-28,velo,31.6,min,52.9,251.3
4348,1073,2025-01-29,course,64.55,min,52.9,544.8
4349,1073,2025-01-30,velo,47.82,min,52.9,337.2
4350,1073,2025-01-31,natation,64.1,min,52.9,454.8
4351,1073,2025-02-01,course,44.92,min,52.9,389.1
4352,1073,2025-02-02,course,43.26,min,52.9,378.2
4353,1073,2025-02-03,course,65.4,min,52.9,668.9
4354,1073,2025-02-04,velo,61.2,min,52.9,466.6
4355,1073,2025-02-05,course,22.58,min,52.9,199.3
4356,1073,2025-02-06,velo,23.29,min,52.9,170.6
4357,1073,2025-02-07,velo,44.93,min,52.9,324.6
4358,1073,2025-02-08,velo,72.0,min,52.9,489.8
4359,1073,2025-02-09,velo,39.88,min,52.9,272.4
4360,1073,2025-02-10,natation,42.55,min,52.9,301.0
4361,1073,2025-02-11,natation,51.38,min,52.9,353.4
4362,1073,2025-02-12,course,44.01,min,52.9,387.5
4363,1073,2025-02-13,course,81.67,min,52.9,710.6
4364,1073,2025-02-14,course,34.61,min,52.9,306.8
